Type	Rank	Predicted Relative Frequency	Actual Relative Frequency
hot	567	0.00019485041222474028	0.00016059957173447537
sound	568	0.00019450736572434462	0.00016059957173447537
sayes	569	0.00019416552501129656	0.00016059957173447537
yong	570	0.0001938248837393469	0.00016059957173447537
dumbe	571	0.0001934854356067036	0.00016059957173447537
Though	572	0.00019314717435564292	0.00016059957173447537
memory	573	0.0001928100937721252	0.00016059957173447537
twere	574	0.00019247418768541418	0.00016059957173447537
Brother	575	0.00019213944996770044	0.00016059957173447537
Out	576	0.00019180587453372872	0.00016059957173447537
doubt	577	0.00019147345534042934	0.00016059957173447537
Heart	578	0.00019114218638655319	0.00016059957173447537
dust	579	0.00019081206171231042	0.00016059957173447537
through	580	0.00019048307539901334	0.00016059957173447537
shewes	581	0.00019015522156872245	0.00016059957173447537
backe	582	0.00018982849438389646	0.00016059957173447537
desire	583	0.00018950288804704587	0.00016059957173447537
woman	584	0.00018917839680038996	0.00016059957173447537
teares	585	0.0001888550149255175	0.00016059957173447537
Lordship	586	0.00018853273674305075	0.00016059957173447537
fellow	587	0.00018821155661231302	0.00016059957173447537
Mothers	588	0.00018789146893099956	0.00016059957173447537
fashion	589	0.00018757246813485185	0.00016059957173447537
nature	590	0.00018725454869733516	0.00016059957173447537
withall	591	0.00018693770512931936	0.00016059957173447537
Maid	592	0.00018662193197876309	0.00016059957173447537
enough	593	0.0001863072238304009	0.00016059957173447537
effect	594	0.0001859935753054339	0.00016059957173447537
here	595	0.00018568098106122312	0.00016059957173447537
double	596	0.00018536943579098615	0.00016059957173447537
shame	597	0.00018505893422349705	0.00016059957173447537
false	598	0.00018474947112278887	0.00016059957173447537
vnderstand	599	0.00018444104128785934	0.00016059957173447537
Phrase	600	0.0001841336395523796	0.00016059957173447537
obey	601	0.00018382726078440556	0.00016059957173447537
takes	602	0.0001835218998860926	0.00016059957173447537
marry	603	0.0001832175517934125	0.00016059957173447537
More	604	0.00018291421147587374	0.00016059957173447537
Grace	605	0.0001826118739362442	0.00016059957173447537
shape	606	0.0001823105342102768	0.00016059957173447537
almost	607	0.0001820101873664378	0.00016059957173447537
dayes	608	0.00018171082850563773	0.00016059957173447537
Murther	609	0.00018141245276096508	0.00016059957173447537
fat	610	0.00018111505529742254	0.00016059957173447537
Crowne	611	0.00018081863131166572	0.00016059957173447537
wits	612	0.0001805231760317447	0.00016059957173447537
needs	613	0.0001802286847168479	0.00016059957173447537
offence	614	0.00017993515265704845	0.00016059957173447537
sword	615	0.00017964257517305324	0.00016059957173447537
lay	616	0.00017935094761595415	0.00016059957173447537
ranke	617	0.00017906026536698174	0.00016059957173447537
ouer	618	0.00017877052383726173	0.00016059957173447537
passion	619	0.0001784817184675731	0.00016059957173447537
Age	620	0.00017819384472810926	0.00016059957173447537
moue	621	0.00017790689811824113	0.00016059957173447537
Since	622	0.00017762087416628254	0.00016059957173447537
home	623	0.000177335768429258	0.00016059957173447537
ill	624	0.00017705157649267265	0.00016059957173447537
round	625	0.0001767682939702844	0.00016059957173447537
Fortunes	626	0.00017648591650387818	0.00016059957173447537
lookes	627	0.00017620443976304264	0.00016059957173447537
ore	628	0.00017592385944494864	0.00016059957173447537
laugh	629	0.00017564417127412997	0.00016059957173447537
Honor	630	0.00017536537100226626	0.00016059957173447537
Ha	631	0.0001750874544079679	0.00016059957173447537
One	632	0.00017481041729656288	0.00016059957173447537
blacke	633	0.00017453425549988585	0.00016059957173447537
proofe	634	0.000174258964876069	0.00016059957173447537
Gods	635	0.00017398454130933502	0.00016059957173447537
quicke	636	0.00017371098070979206	0.00016059957173447537
dangerous	637	0.00017343827901323037	0.00016059957173447537
hope	638	0.00017316643218092122	0.00016059957173447537
mouth	639	0.00017289543619941744	0.00016059957173447537
Christian	640	0.00017262528708035586	0.00016059957173447537
Iudgement	641	0.0001723559808602617	0.00016059957173447537
Danish	642	0.00017208751360035473	0.00016059957173447537
begge	643	0.0001718198813863573	0.00016059957173447537
wife	644	0.00017155308032830395	0.00016059957173447537
wager	645	0.0001712871065603531	0.00016059957173447537
water	646	0.00017102195624060023	0.00016059957173447537
Scull	647	0.00017075762555089296	0.00016059957173447537
houre	648	0.00017049411069664774	0.00013383297644539615
twelue	649	0.00017023140790666834	0.00013383297644539615
get	650	0.00016996951343296575	0.00013383297644539615
quiet	651	0.00016970842355058024	0.00013383297644539615
goodnight	652	0.00016944813455740452	0.00013383297644539615
bid	653	0.0001691886427740088	0.00013383297644539615
place	654	0.0001689299445434675	0.00013383297644539615
peece	655	0.0001686720362311874	0.00013383297644539615
Welcome	656	0.00016841491422473742	0.00013383297644539615
course	657	0.00016815857493367997	0.00013383297644539615
Marke	658	0.00016790301478940387	0.00013383297644539615
sometimes	659	0.00016764823024495866	0.00013383297644539615
Norwey	660	0.00016739421777489053	0.00013383297644539615
particular	661	0.00016714097387507978	0.00013383297644539615
Land	662	0.00016688849506257968	0.00013383297644539615
Law	663	0.00016663677787545663	0.00013383297644539615
soft	664	0.00016638581887263215	0.00013383297644539615
speak	665	0.00016613561463372595	0.00013383297644539615
Cocke	666	0.0001658861617589005	0.00013383297644539615
guilty	667	0.00016563745686870725	0.00013383297644539615
Sea	668	0.00016538949660393375	0.00013383297644539615
truth	669	0.00016514227762545253	0.00013383297644539615
wholsome	670	0.00016489579661407126	0.00013383297644539615
gracious	671	0.00016465005027038412	0.00013383297644539615
Lords	672	0.0001644050353146246	0.00013383297644539615
Kingdome	673	0.00016416074848651967	0.00013383297644539615
ioy	674	0.00016391718654514502	0.00013383297644539615
Marriage	675	0.00016367434626878184	0.00013383297644539615
freely	676	0.00016343222445477476	0.00013383297644539615
Thankes	677	0.00016319081791939106	0.00013383297644539615
farewell	678	0.00016295012349768102	0.00013383297644539615
told	679	0.00016271013804333983	0.00013383297644539615
loose	680	0.0001624708584285702	0.00013383297644539615
returne	681	0.00016223228154394674	0.00013383297644539615
France	682	0.00016199440429828115	0.00013383297644539615
cast	683	0.00016175722361848864	0.00013383297644539615
dye	684	0.00016152073644945577	0.00013383297644539615
seemes	685	0.0001612849397539091	0.00013383297644539615
Within	686	0.00016104983051228535	0.00013383297644539615
bound	687	0.00016081540572260224	0.00013383297644539615
An	688	0.000160581662400331	0.00013383297644539615
note	689	0.00016034859757826957	0.00013383297644539615
health	690	0.000160116208306417	0.00013383297644539615
Must	691	0.00015988449165184912	0.00013383297644539615
discourse	692	0.000159653444698595	0.00013383297644539615
wicked	693	0.00015942306454751478	0.00013383297644539615
disposition	694	0.0001591933483161783	0.00013383297644539615
report	695	0.00015896429313874496	0.00013383297644539615
teach	696	0.00015873589616584446	0.00013383297644539615
thinkes	697	0.00015850815456445875	0.00013383297644539615
deliuer	698	0.00015828106551780478	0.00013383297644539615
knew	699	0.00015805462622521852	0.00013383297644539615
Very	700	0.00015782883390203965	0.00013383297644539615
perchance	701	0.0001576036857794975	0.00013383297644539615
warrant	702	0.00015737917910459793	0.00013383297644539615
silence	703	0.00015715531114001102	0.00013383297644539615
Hee	704	0.00015693207916395987	0.00013383297644539615
Too	705	0.00015670948047011028	0.00013383297644539615
dull	706	0.0001564875123674614	0.00013383297644539615
mans	707	0.00015626617218023726	0.00013383297644539615
buy	708	0.0001560454572477793	0.00013383297644539615
season	709	0.00015582536492443969	0.00013383297644539615
damn	710	0.0001556058925794757	0.00013383297644539615
oh	711	0.00015538703759694479	0.00013383297644539615
n	712	0.00015516879737560076	0.00013383297644539615
desperate	713	0.00015495116932879067	0.00013383297644539615
shalt	714	0.00015473415088435258	0.00013383297644539615
went	715	0.00015451773948451432	0.00013383297644539615
sodaine	716	0.00015430193258579293	0.00013383297644539615
damned	717	0.00015408672765889503	0.00013383297644539615
m	718	0.00015387212218861802	0.00013383297644539615
ho	719	0.00015365811367375206	0.00013383297644539615
point	720	0.00015344469962698298	0.00013383297644539615
lacke	721	0.00015323187757479577	0.00013383297644539615
Faith	722	0.00015301964505737915	0.00013383297644539615
generall	723	0.00015280799962853078	0.00013383297644539615
tooke	724	0.00015259693885556319	0.00013383297644539615
turn	725	0.00015238646031921066	0.00013383297644539615
brought	726	0.00015217656161353683	0.00013383297644539615
found	727	0.00015196724034584284	0.00013383297644539615
Commission	728	0.0001517584941365766	0.00013383297644539615
passe	729	0.00015155032061924244	0.00013383297644539615
vilde	730	0.00015134271744031197	0.00013383297644539615
short	731	0.0001511356822591351	0.00013383297644539615
presently	732	0.0001509292127478521	0.00013383297644539615
Ambition	733	0.0001507233065913066	0.00013383297644539615
sing	734	0.00015051796148695879	0.00013383297644539615
themselues	735	0.00015031317514479963	0.00013383297644539615
yours	736	0.00015010894528726595	0.00013383297644539615
twas	737	0.0001499052696491557	0.00013383297644539615
onely	738	0.00014970214597754435	0.00013383297644539615
French	739	0.00014949957203170197	0.00013383297644539615
begin	740	0.00014929754558301047	0.00013383297644539615
Treason	741	0.00014909606441488224	0.00013383297644539615
bestow	742	0.0001488951263226789	0.00013383297644539615
Follow	743	0.00014869472911363088	0.00013383297644539615
Could	744	0.00014849487060675774	0.00013383297644539615
Passion	745	0.00014829554863278891	0.00013383297644539615
drowne	746	0.00014809676103408545	0.00013383297644539615
Conscience	747	0.0001478985056645619	0.00013383297644539615
Her	748	0.00014770078038960928	0.00013383297644539615
Fellowes	749	0.00014750358308601835	0.00013383297644539615
noise	750	0.00014730691164190364	0.00013383297644539615
patience	751	0.00014711076395662818	0.00013383297644539615
yeare	752	0.00014691513794072838	0.00013383297644539615
forgot	753	0.0001467200315158403	0.00013383297644539615
hence	754	0.00014652544261462564	0.00013383297644539615
doo	755	0.00014633136918069898	0.00013383297644539615
ene	756	0.0001461378091685552	0.00013383297644539615
slaine	757	0.00014594476054349768	0.00013383297644539615
Alexander	758	0.00014575222128156693	0.00013383297644539615
Osricke	759	0.00014556018936947	0.00013383297644539615
Foyles	760	0.0001453686628045102	0.00013383297644539615
hit	761	0.0001451776395945174	0.00013383297644539615
Stand	762	0.00014498711775777918	0.00010706638115631691
thankes	763	0.00014479709532297215	0.00010706638115631691
sicke	764	0.00014460757032909392	0.00010706638115631691
twice	765	0.00014441854082539572	0.00010706638115631691
Starre	766	0.00014423000487131558	0.00010706638115631691
figure	767	0.00014404196053641167	0.00010706638115631691
wonder	768	0.00014385440590029654	0.00010706638115631691
Question	769	0.00014366733905257184	0.00010706638115631691
See	770	0.0001434807580927633	0.00010706638115631691
Stay	771	0.00014329466113025647	0.00010706638115631691
Before	772	0.00014310904628423284	0.00010706638115631691
Without	773	0.00014292391168360642	0.00010706638115631691
Cannon	774	0.00014273925546696092	0.00010706638115631691
toward	775	0.0001425550757824874	0.00010706638115631691
Doth	776	0.00014237137078792233	0.00010706638115631691
Norway	777	0.00014218813865048615	0.00010706638115631691
Lands	778	0.0001420053775468223	0.00010706638115631691
return	779	0.00014182308566293675	0.00010706638115631691
strong	780	0.00014164126119413814	0.00010706638115631691
ease	781	0.0001414599023449779	0.00010706638115631691
Treasure	782	0.0001412790073291915	0.00010706638115631691
Trumpet	783	0.00014109857436963953	0.00010706638115631691
heerein	784	0.00014091860169824965	0.00010706638115631691
gainst	785	0.0001407390875559589	0.00010706638115631691
Wherein	786	0.00014056003019265618	0.00010706638115631691
impart	787	0.00014038142786712546	0.00010706638115631691
sorrow	788	0.0001402032788469895	0.00010706638115631691
followes	789	0.00014002558140865365	0.00010706638115631691
Cornelius	790	0.0001398483338372503	0.00010706638115631691
writ	791	0.00013967153442658376	0.00010706638115631691
commend	792	0.00013949518147907545	0.00010706638115631691
newes	793	0.00013931927330570963	0.00010706638115631691
Head	794	0.00013914380822597952	0.00010706638115631691
confesse	795	0.00013896878456783364	0.00010706638115631691
hang	796	0.0001387942006676228	0.00010706638115631691
colour	797	0.00013862005487004733	0.00010706638115631691
truly	798	0.00013844634552810493	0.00010706638115631691
show	799	0.00013827307100303847	0.00010706638115631691
fault	800	0.00013810022966428468	0.00010706638115631691
throw	801	0.0001379278198894229	0.00010706638115631691
lose	802	0.00013775584006412437	0.00010706638115631691
prythee	803	0.0001375842885821018	0.00010706638115631691
gentle	804	0.00013741316384505937	0.00010706638115631691
fie	805	0.00013724246426264315	0.00010706638115631691
growne	806	0.00013707218825239175	0.00010706638115631691
longer	807	0.0001369023342396874	0.00010706638115631691
Vnkle	808	0.0001367329006577076	0.00010706638115631691
Ere	809	0.00013656388594737669	0.00010706638115631691
left	810	0.0001363952885573182	0.00010706638115631691
speed	811	0.00013622710694380732	0.00010706638115631691
glad	812	0.00013605933957072381	0.00010706638115631691
forget	813	0.00013589198490950523	0.00010706638115631691
friend	814	0.00013572504143910042	0.00010706638115631691
forth	815	0.00013555850764592362	0.00010706638115631691
father	816	0.0001353923820238085	0.00010706638115631691
thrice	817	0.00013522666307396296	0.00010706638115631691
length	818	0.0001350613493049239	0.00010706638115631691
kept	819	0.0001348964392325125	0.00010706638115631691
Forme	820	0.00013473193137978994	0.00010706638115631691
Hold	821	0.0001345678242770131	0.00010706638115631691
countenance	822	0.00013440411646159094	0.00010706638115631691
Beard	823	0.000134240806478041	0.00010706638115631691
loues	824	0.00013407789287794627	0.00010706638115631691
Honour	825	0.0001339153742199124	0.00010706638115631691
seruice	826	0.00013375324906952511	0.00010706638115631691
wide	827	0.00013359151599930802	0.00010706638115631691
wisedome	828	0.00013343017358868084	0.00010706638115631691
force	829	0.00013326922042391766	0.00010706638115631691
